==43801== NVPROF is profiling process 43801, command: ./particlefilter_float -s 4 -n 1
==43801== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==43801== Profiling application: ./particlefilter_float -s 4 -n 1
==43801== Profiling result:
==43801== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",489,489,489
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.364794%,0.498863%,0.443656%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"stall_not_selected","Issue Stall Reasons (Not Selected)",2.192721%,3.001841%,2.673284%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",1,1,1
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_total_data_transmitted","NVLink Total Data Transmitted",576,576,576
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_total_data_received","NVLink Total Data Received",384,384,384
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_user_data_transmitted","NVLink User Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_user_data_received","NVLink User Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_overhead_data_transmitted","NVLink Overhead Data Transmitted",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_overhead_data_received","NVLink Overhead Data Received",100.000000%,100.000000%,100.000000%
